name,gender
"Islam, Tunazzina",F
"Ismail, Ahmed E.",M
"Ismail, Mahmoud",M
"Ismail, Omar",M
"Issarny, Valérie",F
"Istvan, Zsolt",M
"Ito, Yasuaki",M
"Iturbe, Xabier",M
"Iv, Paul Dapolito",M
"Ivanov, Anton",M
"Ivanov, Sergei",M
"Ivanov, Vladimir",M
"Ives, Zachary G.",M
"Ivkin, Nikita",M
"Iwainsky, Christian",M
"Iwase, Shigeru",M
"Iwashita, Hidetoshi",M
"Iwata, Tomoharu",M
"Iyengar, Janardhan",M
"Iyengar, Roger",M
"Iyer, Anand Padmanabha",M
"Iyer, Ravi",M
"Iyer, Vikram",M
"Izquierdo, Javier Luis Canovas",M
"Izraelevitz, Joseph",M
"Izumi, Taisuke",M
"Jaax, Stefan",M
"Jablin, Thomas B.",M
"Jackson, Adrian",M
"Jackson, Paul J.",M
"Jacob, Arpith",M
"Jacob, Bruce",M
"Jacob, Florian",M
"Jacob, Riko",M
"Jacobsen, Hans-Arno",M
"Jacquelin, Mathias",M
"Jaeger, Joseph",M
"Jaeger, Trent",M
"Jaffey, Aaron",M
"Jafri, Syed M. A. H.",M
"Jagadish, H. V.",M
"Jagannathan, Ashok",M
"Jagannathan, Suresh",M
"Jaggard, Aaron D.",M
"Jagtap, Radhika",F
"Jahanjou, Hamidreza",M
"Jain, Abhishek",M
"Jain, Akanksha",F
"Jain, Akash",M
"Jain, Anil K.",M
"Jain, Animesh",M
"Jain, Ankur",M
"Jain, Bhushan",M
"Jain, Hemant",M
"Jain, Nikhil",M
"Jain, Nilesh",M
"Jain, Raj",M
"Jain, Shrainik",M
"Jain, Vivek",M
"Jaiswal, Mamta",F
"Jaja, Joseph",M
"Jajoo, Akshay",M
"Jakubiuk, Wiktor",M
"Jalby, William",M
"Jaleel, Aamer",M
"Jameel, Shoaib",M
"James, Sean",M
"Jamieson, Kyle",M
"Jamjoom, Hani",M
"Jamshed, Muhammad Asim",M
"Jamshidi, Davoud Anoushe",M
"Jamshidi, Pooyan",M
"Jana, Siddhartha",M
"Jana, Suman",M
"Janakiram, Dharanipragada",M
"Jang, Byunghyun",M
"Jang, Hanhwi",M
"Jang, Hyeongwon",M
"Jang, Keon",M
"Janjic, Vladimir",M
"Janjusic, Tomislav",M
"Jannen, William",M
"Jansen, Ken",M
"Jansen, Klaus",M
"Jansen, Rob",M
"Jaros, Jiri",M
"Jaroszewicz, Szymon",M
"Jarraya, Yosr",F
"Jarvis, Stephen A.",M
"Jaspan, Ciera",F
"Javadi, Bahamn",M
"Javadi, Seyyed Ahmad",M
"Javadi-Abhari, Ali",M
"Javed, M. Haseeb",M
"Jaworski, Alek",M
"Jayachandran, Praveen",M
"Jayamaha, Nandula",M
"Jayasena, Nuwan",M
"Jayasena, Sanath",M
"Jayasinghe, Deepal",M
"Jeannin, Jean-Baptiste",M
"Jeannot, Emmanuel",M
"Jeffrey, Mark C.",M
"Jehle, Hugo",M
"Jelesnianski, Christopher",M
"Jeloka, Supreet",M
"Jenkins, Jonathan",M
"Jenkins, Louis",M
"Jensen, David",M
"Jeon, Hyeran",F
"Jeon, Kyungho",M
"Jeon, Minseok",M
"Jeon, Myeongjae",M
"Jeon, Youngjun",M
"Jeon, Yuseok",M
"Jeong, Jinkyu",M
"Jeong, Jiyun",NA
"Jeong, Jungi",M
"Jeong, Sehun",M
"Jeong, Won-Ki",M
"Jerger, Natalie Enright",F
"Jermaine, Chris",M
"Jermaine, Christopher",M
"Jero, Samuel",M
"Jessup, Elizabeth",F
"Jessup, Liz",F
"Jevdjic, Djordje",M
"Jeyakumar, Vimalkumar",M
"Jha, Dipendra",M
"Jha, Kishlay",M
"Jha, Shantenu",M
"Jha, Somesh",M
"Jhala, Ranjit",M
"Jhumka, Arshad",M
"Ji, Shuiwang",M
"Ji, Xiaoyu",M
"Ji, Yan",F
"Ji, Yang",M
"Ji, Yu",M
"Jia, Limin",F
"Jia, Shijie",M
"Jia, Yichen",M
"Jia, Yunhan Jack",M
"Jia, Zhihao",M
"Jialie, Shen",M
"Jian, Li",M
"Jian, Xun",M
"Jiang, Changjun",M
"Jiang, Chuan",M
"Jiang, CiHang",NA
"Jiang, Congfeng",M
"Jiang, Dejun",M
"Jiang, Guofei",M
"Jiang, Hao",M
"Jiang, Hong",M
"Jiang, Hongbo",M
"Jiang, Huaipan",M
"Jiang, Jianyu",M
"Jiang, Jiawei",M
"Jiang, Jiaxin",M
"Jiang, Jiepu",M
"Jiang, Junchen",M
"Jiang, Lei",M
"Jiang, Li",M
"Jiang, Lin",M
"Jiang, Meng",M
"Jiang, Peng",M
"Jiang, Shunning",M
"Jiang, Song",M
"Jiang, Weirong",M
"Jiang, Yexi",M
"Jiang, Yurong",M
"Jiang, Zhen",M
"Jiang, Zhengbao",M
"Jiao, Lei",M
"Jiao, Yizheng",M
"Jimack, Peter K.",M
"Jimenez, Ivo",M
"Jimenez, Daniel A.",M
"Jiménez-González, Daniel",M
"Jin, Cheng",F
"Jin, Di",M
"Jin, Hai",M
"Jin, Hongxia",F
"Jin, Hyun-Wook",M
"Jin, Kibeom",M
"Jin, Meng",F
"Jin, Seongwook",M
"Jin, Tian",M
"Jin, Wen",F
"Jin, Xin",M
"Jin, Xinxin",F
"Jin, Yanqin",M
"Jin, Yier",M
"Jin, Yue",F
"Jin, Zhi",F
"Jin, Zhongjun",M
"Jindal, Alekh",M
"Jindal, Lokesh",M
"Jindal, Nakul",M
"Jing, Bi",F
"Jing, Jiwu",M
"Jing, Naifeng",NA
"Jo, Changyeon",M
"Jo, Hyungil",M
"Jo, Jae-Eon",M
"Jo, Saehan",M
"Joannou, Alexandre",M
"Joao, Jose",M
"Jog, Adwait",M
"Joglekar, Manas",M
"John, Lizy K.",F
"John, Rogers Jeffrey Leo",M
"John, Sachin Basil",M
"Johnen, Colette",F
"Johns, Martin",M
"Johnson, Aaron",M
"Johnson, Alex",M
"Johnson, Chris",M
"Johnson, Daniel",M
"Johnson, David M.",M
"Johnson, Dylan",M
"Johnson, Gearold",M
"Johnson, Nick P.",M
"Johnson, Perry",M
"Johnson, Rob",M
"Johnsson, Lennart",M
"Johnston, Emily",F
"Johnston, Travis",M
"Joho, Hideo",M
"Jon, Omer",M
"Jones, Alex K.",M
"Jones, Andrew",M
"Jones, Chris",M
"Jones, Simon Peyton",M
"Jong, Wibe De",M
"Jongerius, Rik",M
"Jonker, Mattijs",M
"Joosen, Wouter",M
"Jordan, Michael I.",M
"Jordà, Marc",M
"Jose, Jithin",M
"Jose, Joemon",M
"Joseph, Douglas J.",M
"Joseph, Russ",M
"Josephson, Colleen",F
"Joshi, Ajay",M
"Joshi, Anupam",M
"Joshi, Arpit",M
"Joshi, James",M
"Joshi, Kanchan",M
"Joshi, Kartik",M
"Joshi, Kaustubh",M
"Joshi, Sachindra",M
"Joubert, Wayne",M
"Jouppi, Norman P.",M
"Jovanovic, Philipp",M
"Ju, Lei",M
"Juarez, Marc",M
"Juckeland, Guido",M
"Judd, Patrick",M
"Jue, Wang",F
"Juels, Ari",M
"Julien, Christine",F
"Jun, Tae Joon",M
"Jung, Changhee",M
"Jung, Gueyoung",M
"Jung, Hojin",M
"Jung, Hyungsoo",M
"Jung, Jaeyeon",F
"Jung, Jinhong",M
"Jung, Minyoung",F
"Jung, Myoungsoo",M
"Jung, Taeho",M
"Jung, Wookeun",M
"Junghans, Christoph",M
"Junqueira, Flavio",M
"Jurdziński, Tomasz",M
"Juurlink, Ben",M
"Juuti, Mika",M
"Järvelin, Kalervo",M
"Kaafar, Dali",M
"Kaashoek, M. Frans",M
"Kabir, Humayun",M
"Kabir, Ifaz",M
"Kabir, Khairul",M
"Kablan, Murad",M
"Kace, Jason",M
"Kadav, Asim",M
"Kadekodi, Rohan",M
"Kaeli, David R.",M
"Kahne, Brian",M
"Kai, Wang",M
"Kailkhura, Bhavya",M
"Kaiser, Jürgen",M
"Kaiser, Martin",M
"Kakhki, Arash Molavi",M
"Kaklamanis, Christos",M
"Kakoulli, Elena",F
"Kalagnanam, Jayant",M
"Kalbarczyk, Zbigniew",M
"Kaldor, Jonathan",M
"Kale, Laxmikant V.",M
"Kaler, Timothy",M
"Kaliorakis, Manolis",M
"Kallahalla, Mahesh",M
"Kallurkar, Prathmesh",M
"Kalma, Senia",M
"Kalnis, Panos",M
"Kalofolias, Janis",M
"Kalogeraki, Vana",F
"Kalyanaraman, Ananth",M
"Kalyanasundaram, Jayanth",M
"Kalyvianaki, Evangelia",F
"Kamaria, Siddharth",M
"Kamgar, Kaveh",M
"Kamhoua, Charles",M
"Kamil, Shoaib",M
"Kaminski, Ted",M
"Kaminsky, Michael",M
"Kamishima, Toshihiro",M
"Kamps, Jaap",M
"Kanade, Aditya",M
"Kandasamy, Nagarajan",M
"Kandemir, Mahmut T.",M
"Kandula, Srikanth",M
"Kanemasa, Yasuhiko",M
"Kanev, Svilen",M
"Kanewala, Thejaka Amila",M
"Kang, Brent Byunghoon",M
"Kang, Daeyoun",M
"Kang, Jeehoon",M
"Kang, Joon-Myung",M
"Kang, Juwon",M
"Kang, Sooyong",M
"Kang, U",M
"Kang, Wang-Cheng",M
"Kang, Woonhak",F
"Kang, Yiping",M
"Kanich, Chris",M
"Kankanhalli, Mohan",M
"Kannan, Ajaykumar",M
"Kannan, Rajgopal",M
"Kannan, Ram Srivatsa",M
"Kannan, Ramakrishnan",M
"Kannan, Sudarsun",M
"Kanoulas, Evangelos",M
"Kant, Krishna",M
"Kantarcioglu, Murat",M
"Kantor, Erez",M
"Kanuparthy, Partha",M
"Kanza, Yaron",M
"Kao, Ben",M
"Kaoudi, Zoi",F
"Kapetanovic, Zerina",F
"Kapitza, RüDiger",M
"Kaplan, Alexander",M
"Kaplan, Fulya",F
"Kaplan, Lance",M
"Kaplan, Larry",M
"Kapoor, Ashish",M
"Kapoor, Komal",F
"Kapritsos, Manos",M
"Kaptchuk, Gabriel",M
"Kara, Kaan",M
"Karagiannis, Thomas",M
"Karahalios, Karrie",F
"Karan, Subhadeep",M
"Karanasos, Konstantinos",M
"Karatza, Helen",F
"Karavanic, Karen",F
"Karbasi, Amin",M
"Karia, Stavan",M
"Karim, Asha",F
"Karim, Rezwana",F
"Karimi, Reza",M
"Karl, Holger",M
"Karl, Wolfgang",M
"Karlapalem, Kamalakar",M
"Karlgren, Jussi",M
"Karlin, Ian",M
"Karlsson, Jonas",M
"Karlsson, Sven",M
"Karmakar, Saurav",M
"Karmakar, Sushanta",M
"Karnapke, Reinhardt",M
"Karp, Brad",M
"Karpathiotakis, Manos",M
"Karpuzcu, Ulya R.",F
"Karpuzcu, Ulya",F
"Karras, Panagiotis",M
"Karstadt, Elaye",M
"Karunasekera, Shanika",F
"Karypis, George",M
"Kasahara, Hironori",M
"Kasbekar, Mangesh",M
"Kasera, Sneha",M
"Kashif, Hany",M
"Kashima, Hisashi",M
"Kashyap, Abhijith",M
"Kashyap, Sanidhya",M
"Kasikci, Baris",M
"Kasiviswanathan, Shiva",M
"Kassab, Ayham",M
"Kassing, Simon",M
"Kassler, Andreas",M
"Kastrati, Fisnik",M
"Kasture, Harshad",M
"Kat, Ronen",M
"Katabi, Dina",M
"Kate, Aniket",M
"Kateja, Rajat",M
"Kathpal, Atish",M
"Kathuria, Tarun",M
"Kato, Makoto P.",M
"Kato, Shinpei",M
"Kats, Daniel",M
"Katsifodimos, Asterios",M
"Katsis, Yannis",M
"Katsogridakis, Pavlos",M
"Katta, Naga",F
"Kattepur, Ajay",M
"Katti, Sachin",M
"Katz, Daniel S.",M
"Katz, Jonathan",M
"Katz, Randy",M
"Katz-Bassett, Ethan",M
"Katzenbeisser, Stefan",M
"Katzir, Liran",M
"Kaufmann, Antoine",M
"Kaufmann, Michael",M
"Kaul, Ambika",F
"Kaul, Bharat",M
"Kaur, Arvinder",F
"Kaur, Puneet",F
"Kaur, Sawinder",F
"Kaushik, Raghav",M
"Kavantzas, Nickolas",M
"Kawai, Masatoshi",M
"Kawarabayashi, Ken-Ichi",M
"Kawasaki, Shohei",M
"Kawashima, Hideyuki",M
"Kaxiras, Stefanos",M
"Kaya, Kamer",M
"Kayaaslan, Enver",M
"Kayiran, Onur",M
"Kaynak, Cansu",F
"Kazdagli, Mikhail",M
"Ke, Huan",F
"Keahey, Kate",F
"Keceli, Fuat",M
"Kechadi, Tahar",M
"Keckler, Stephen",M
"Kecskemeti, Gabor",M
"Kedia, Piyus",M
"Keeton, Kimberly",F
"Kehne, Jens",M
"Keidar, Idit",F
"Keipert, Kristopher",M
"Kelbert, Florian",M
"Keleceni, Jakub",M
"Keliris, Anastasis",M
"Keller, Eric",M
"Keller, Marcel",M
"Keller, Philipp",M
"Kelly, Diane",F
"Kelly, Ivan",M
"Kelly, Paul",M
"Keman, Huang",M
"Kemerlis, Vasileios P.",M
"Kemme, Bettina",F
"Kemper, Alfons",M
"Kenig, Batya",F
"Kennedy, Oliver",M
"Kenny, Joseph P.",M
"Kent, Kenneth",M
"Kenyon, Richard Wallace",M
"Keogh, Eamonn",M
"Kephart, Jeff",M
"Kerbyson, Darren J.",M
"Keren, Daniel",M
"Kermarrec, Anne-Marie",F
"Kerneis, Gabriel",M
"Keromytis, Angelos D.",M
"Kersten, Martin",M
"Kersting, Kristian",M
"Kesavan, Aniraj",M
"Kesavan, Ram",M
"Keshav, Srinivasan",M
"Kesidis, George",M
"Keskustalo, Heikki",M
"Keslassy, Isaac",M
"Kessler, Peter",M
"Kester, Michael",M
"Kestor, Gokcen",F
"Ketkar, Ameya",M
"Ketsman, Bas",M
"Kettimuthu, Rajkumar",M
"Keuper, Janis",M
"Keusch, Ralph",M
"Keyes, David E.",M
"Khabsa, Madian",M
"Khailany, Brucek",M
"Khairunnesa, Samantha Syeda",F
"Khaitan, Harshit",M
"Khaldi, Dounia",F
"Khaledi, Mehrdad",M
"Khaledi, Mojgan",F
"Khalifa, Sara",F
"Khalil, Issa",M
"Khalil, Karim",M
"Khalil, Rami",M
"Khamis, Mahmoud Abo",M
"Khammassi, Nader",M
"Khan, Asif",M
"Khan, Latifur",M
"Khan, Mohammad Emtiyaz",M
"Khan, Mohammad Maifi Hasan",M
"Khan, Muneeb",NA
"Khan, Omer",M
"Khan, Samira",F
"Khan, Shahbaz",M
"Khandelwal, Anurag",M
"Khanna, Sanjeev",M
"Khare, Alind",M
"Khargharia, Bithika",F
"Kharitonov, Evgeny",M
"Khasawneh, Khaled N.",M
"Khatamifard, S. Karen",M
"Khatouni, Ali Safari",M
"Khayrallah, Ali",M
"Khazaei, Koorosh",M
"Khazraee, Moein",M
"Khemka, Bhavesh",M
"Kheradmand, Ali",M
"Kho, Jonathan",M
"Khoffi, Ismail",M
"Khojastepour, Mohammad A.",M
"Kholidy, Hisham A.",M
"Kholkar, Deepali",F
"Kholy, Ahmed El",M
"Khorasani, Farzad",M
"Khot, Vinayak",M
"Khuller, Samir",M
"Khurd, Parmeshwar",M
"Khurshid, Sarfraz",M
"Ki, Taeyeon",M
"Kiayias, Aggelos",M
"Kiciman, Emre",M
"Kiefer, Tim",M
"Kiesel, Johannes",M
"Kihm, Jaeyeon",M
"Kikot, Stanislav",M
"Kikuchi, Ryo",M
"Killebrew, Daniel",M
"Killick, Rebecca",F
"Kim, Albert",M
"Kim, Beom Heyn",M
"Kim, Byungseok",M
"Kim, Changhoon",M
"Kim, Changhyun",M
"Kim, Changsu",M
"Kim, Channoh",M
"Kim, Dae Hyun",M
"Kim, Daehoon",M
"Kim, Daeyoung",M
"Kim, Dohyun",M
"Kim, Dongchul",M
"Kim, Donghoon",M
"Kim, Donghwi",M
"Kim, Doowon",M
"Kim, Duckhwan",M
"Kim, Eun Jung",F
"Kim, Geon-Woo",M
"Kim, Gwangsun",M
"Kim, Hanjun",M
"Kim, Heehoon",M
"Kim, Hideaki",M
"Kim, Hun-Seok",M
"Kim, Hwanju",M
"Kim, Hyeonggyu",M
"Kim, Hyesoon",F
"Kim, Hyojeong",F
"Kim, Hyojong",M
"Kim, Hyoungshick",M
"Kim, Hyukjoong",M
"Kim, Jae Eun",F
"Kim, Jaeho",M
"Kim, Jaehyeok",M
"Kim, Jaewook",M
"Kim, Jangwoo",M
"Kim, Jeongnim",F
"Kim, Jeremie S.",M
"Kim, Jeremie",M
"Kim, Ji",M
"Kim, Jihong",M
"Kim, Jihun",M
"Kim, Jik-Soo",M
"Kim, Jinchun",M
"Kim, Jinsung",M
"Kim, Jinyoung",M
"Kim, Jiwon",M
"Kim, John",M
"Kim, Jong",M
"Kim, Jong-Kook",M
"Kim, Jonguk",M
"Kim, Jongyul",M
"Kim, Joo-Young",M
"Kim, Joon Kyung",M
"Kim, Joonsung",M
"Kim, Jung Hyun",M
"Kim, Jungrae",M
"Kim, Jungwon",M
"Kim, Kee Sung",M
"Kim, Kwang In",M
"Kim, Kyu Hyoun",M
"Kim, Kyu-Han",M
"Kim, Kyu-Hyoun",M
"Kim, Kyung Ho",M
"Kim, Kyungjoo",M
"Kim, Martha A.",F
"Kim, Min-Soo",M
"Kim, Minho",M
"Kim, Minkyu",M
"Kim, Miryung",F
"Kim, Nam Sung",M
"Kim, Namho",M
"Kim, Sang-Hoon",M
"Kim, Sangwook",M
"Kim, Seikwon",M
"Kim, Seongbeom",M
"Kim, Seongmin",M
"Kim, Seulbae",M
"Kim, Songkuk",M
"Kim, Soontae",M
"Kim, Sung",M
"Kim, Sung-Hun",M
"Kim, Sungmin",M
"Kim, Taeeun",F
"Kim, Taehoon",M
"Kim, Taejeong",M
"Kim, Taesoo",M
"Kim, Wonbae",M
"Kim, Yongdae",M
"Kim, Yoonseung",M
"Kim, Younghoon",M
"Kim, Youngjae",M
"Kim, Youngsok",M
"Kimelfeld, Benny",M
"Kimovski, Dragi",M
"Kimura, Hideaki",M
"Kincaid, Zachary",M
"Kindratenko, Volodymyr",M
"King, Alistair",M
"King, Irwin",M
"Kini, Dileep",M
"Kinsy, Michel",M
"Kintis, Panagiotis",M
"Kirda, Engin",M
"Kiriansky, Vladimir",M
"Kirkpatrick, Christine",F
"Kirsch, Christoph",M
"Kiseleva, Julia",F
"Kislal, Orhan",M
"Kisner, Sherman",M
"Kissinger, Thomas",M
"Kitowski, Jacek",M
"Kittur, Aniket",M
"Kjeldsberg, Per Gunnar",M
"Kjolstad, Fredrik",M
"Klaassen, Uma",F
"Klarman, Uri",M
"Klasky, Scott",M
"Klawonn, Axel",M
"Kleanthous, Marios",M
"Klein, Cristian",M
"Klein, Kevin",M
"Klein, Michael",M
"Kleinberg, Jon",M
"Klemm, Michael",M
"Klenk, Benjamin",M
"Kleppmann, Martin",M
"Klimovic, Ana",F
"Kline, Donald",M
"Klinec, Dusan",M
"Kling, Peter",M
"Kliot, Gabriel",M
"Kloeckner, Andreas",M
"Kloosterman, John",M
"Klooß, Michael",M
"Kluge, Michael",M
"Klymko, Christine",F
"Klüppelholz, Sascha",M
"Knepley, Matthew",M
"Knepper, Sarah",F
"Knight, Samuel",M
"Knottenbelt, William",M
"Knowles, Peter",M
"Knuepfer, Andreas",M
"Ko, Gihyuk",M
"Ko, Hsien-Ju",M
"Ko, Steven Y.",M
"Kobeissi, Nadim",M
"Kobren, Ari",M
"Kobusinska, Anna",F
"Koch, Andy",M
"Koch, Christoph",M
"Koch, Simon",M
"Kocsis, Mihai",M
"Kode, Usharee",F
"Kode, Ushasree",F
"Kodi, Avinash",M
"Koehly, Laura",F
"Koenig, Gregory",M
"Koeplinger, David",M
"Kogan, Alex",M
"Kogan, Dmitry",M
"Kogan, Kirill",M
"Kogias, Eleftherios Kokoris",M
"Kogias, Marios",M
"Koh, Changyoung",M
"Koh, Cheng-Kok",M
"Koh, Sungjoon",NA
"Kohler, Eddie",M
"Kohlweiss, Markulf",M
"Kohno, Tadayoshi",M
"Koibuchi, Michihiro",M
"Koizumi, Toru",NA
"Koladiya, Sahil",M
"Kolda, Tamara G.",F
"Koldehofe, Boris",M
"Kolesnikov, Vladimir",M
"Koley, Bikash",M
"Koll, David",M
"Koller, Bastian",M
"Koller, Ricardo",M
"Kolli, Aasheesh",M
"Kolodziej, Joanna",F
"Koltsidas, Ioannis",M
"Komatsu, Kazuhiko",M
"Kommireddy, Akhilesh",M
"Komu, Miika",M
"Kon, Fabio",M
"Konagurthu, Arun",M
"Kondameedi, Vineetha",F
"Kondo, Masaaki",M
"Kong, Deguang",M
"Kong, Deqian",M
"Kong, Jun",M
"Kong, Lingyan",F
"Kong, Weize",M
"Kong, Xiangnan",M
"Konidaris, George",M
"Koning, Koen",M
"Konka, Pavan",M
"Kono, Kenji",M
"Konomis, Dimitris",M
"Konstantinidis, George",M
"Konstantinou, Alexander V.",M
"Konstanty, Steven",M
"Kontchakov, Roman",M
"Kontovasilis, Kimon",M
"Konwar, Kishori",M
"Koo, Donghun",M
"Koo, Gunjae",M
"Koo, Jinkyu",M
"Kooper, Rob",M
"Kopinsky, Justin",M
"Koponen, Teemu",M
"Korczynski, David",M
"Korczyński, Maciej",M
"Koren, Israel",M
"Koren, Yehuda",M
"Korhonen, Janne H.",M
"Kormann, Katharina",F
"Kornmayer, Harald",M
"Korth, Hank",M
"Kosar, Tevfik",M
"Kosba, Ahmed",M
"Koskinen, Eric",M
"Koslovski, Guilherme",M
"Kossmann, Donald",M
"Kostic, Dejan",M
"Kostler, Harald",M
"Kot, Lucja",F
"Kotalik, Justin",M
"Kotaru, Manikanta",M
"Kothapalli, Kishore",M
"Kotla, Ramakrishna",M
"Kotov, Alexander",M
"Kotowicz, Krzysztof",M
"Kotra, Jagadish",M
"Kotselidis, Christos",M
"Kotsogiannis, Ios",M
"Kotz, David",M
"Kotzias, Platon",M
"Kou, Ngai Meng",M
"Kouki, Pigi",F
"Kounev, Samuel",M
"Kountouras, Athanasios",M
"Kourtellis, Nicolas",M
"Kourtis, Kornilios",M
"Koushanfar, Farinaz",F
"Koustsonikolas, Dimitrios",M
"Koutis, Ioannis",M
"Koutra, Danai",F
"Koutris, Paraschos",M
"Koutris, Paris",M
"Koutsonikolas, Dimitrios",M
"Kouwe, Erik Van Der",M
"Kovatch, Patricia",F
"Kowalczyk, Ryszard",M
"Kowalski, Karol",M
"Koziol, Quincey",M
"Koziolek, Anne",F
"Koziolek, Heiko",M
"Koziris, Nectarios",M
"Kozuch, Michael A.",M
"Kozyrakis, Christos",M
"KöSe, SelçUk",M
"Krafczyk, Matthew",M
"Krafft, Peter",M
"Kramer, Lucas",M
"Kramer, Stefan",M
"Kranakis, Evangelos",M
"Kranzlmueller, Dieter",M
"Krasic, Charles",M
"Kraska, Tim",M
"Krause, Alexander",M
"Krause, Rolf",M
"Krauthgamer, Robert",M
"Kravets, Robin",F
"Kreuter, Ben",M
"Krieger, Orran",M
"Krim, Hamid",M
"Krintz, Chandra",F
"Krishna, Tushar",M
"Krishnamani, Venkittaraman Pallipuram",M
"Krishnamoorthy, Sriram",M
"Krishnamurthy, Akshay",M
"Krishnamurthy, Arvind",M
"Krishnamurthy, Diwakar",M
"Krishnamurthy, Rajasekar",M
"Krishnamurthy, Sailesh",M
"Krishnamurthy, Srikanth",M
"Krishnan, Ganesh",M
"Krishnan, Ram",M
"Krishnan, Srivatsan",M
"Kristensen, Erik Krogh",M
"Kristensen, Mads Ruben Burgdorff",M
"Kronbichler, Martin",M
"Kronenfeld, Nathan",M
"Krstovski, Kriste",M
"Kruegel, Christopher",M
"Krupp, Johannes",M
"Kruschwitz, Udo",M
"Krüger, Thorben",M
"Kuang, Kun",M
"Kubiatowicz, John",M
"Kucera, Martin",M
"Kuck, David",M
"Kuenning, Geoff",M
"Kuenzer, Simon",M
"Kugve, Rohit",M
"Kuhn, Fabian",M
"Kuhn, Matthieu",M
"Kuhn, Michael",M
"Kuhnle, Alan",M
"Kukkonen, Jussi",M
"Kulik, Joanna",F
"Kulkarni, Chinmay",M
"Kulkarni, Milind",M
"Kulkarni, Purushottam",M
"Kulkarni, Sachin",M
"Kulkarni, Sameer G.",M
"Kulkarni, Sandeep",M
"Kulkarni, Vinay",M
"Kum, Hye-Chung",F
"Kumar, Akash",M
"Kumar, Arun",M
"Kumar, Ashish",M
"Kumar, Harendra",M
"Kumar, Mohan",M
"Kumar, Mohit",M
"Kumar, Naveen",M
"Kumar, Pradeep",M
"Kumar, Pranith",M
"Kumar, Rakesh",M
"Kumar, Ravi",M
"Kumar, Sanjeev",M
"Kumar, Sidharth",M
"Kumar, Snehasish",M
"Kumar, Srijan",M
"Kumar, Subodh",M
"Kumar, Suraj",M
"Kumar, Swarun",M
"Kumar, Vineet",M
"Kumar, Vipin",M
"Kumaran, Kalyan",M
"Kumbhare, Alok",M
"Kumlehn, Andreas",M
"Kundu, Ashish",M
"Kundu, Sandip",M
"Kung, Jaeha",M
"Kunjir, Mayuresh",M
"Kunkel, Julian",M
"Kunnoth, Subhash",M
"Kuno, Harumi",F
"Kunz, Josh",M
"Kuppusamy, Trishank Karthik",M
"Kuraj, Ivan",M
"Kuramitsu, Kimio",M
"Kurc, Tahsin",M
"Kurland, Oren",M
"Kurniawan, Daniar H.",M
"Kurt, Mehmet",M
"Kurt, Sureyya Emre",M
"Kurth, Thorsten",M
"Kurtz, Stuart A.",M
"Kusters, Ralf",M
"Kuszmaul, Bradley",M
"Kutlu, Mucahid",M
"Kutzbach, Mark",M
"Kuvaiskii, Dmitrii",M
"Kuzmanovic, Aleksandar",M
"Kuznetsov, Petr",M
"Kvatinsky, Shahar",M
"Kwiat, Kevin",F
"Kwiatkowska, Marta",F
"Kwok, James T.",M
"Kwok, Ricky",M
"Kwon, Albert",M
"Kwon, Bum Jun",M
"Kwon, Donghyun",M
"Kwon, Dongup",M
"Kwon, Hyoukjun",M
"Kwon, Miryeong",F
"Kwon, Yongchul",M
"Kwon, Yonghwi",M
"Kwon, Youngeun",M
"Kwon, Youngjin",M
"Kwon, Yujin",F
"Köpf, Boris",M
"Köstler, Harald",M
"Küsters, Ralf",M
"Küttler, Martin",M
"Kıcı, Rami Gökhan",M
"Laat, Cees De",M
"Labarta, Jesus",M
"Labernia, Fabien",M
"Labrinidis, Alexandros",M
"Labrèche, François",M
"Lacy, Steve",M
"Lafferty, John",M
"Lafond, Manuel",M
"Lafond, Sebastien",M
"Lagun, Dmitry",M
"Laguna, Ignacio",M
"Lahav, Ori",M
"Lahiri, Kanishka",M
"Lai, Ted Tsung-Te",M
"Lai, Yuanming",M
"Lai, Zeqi",M
"Laine, Kim",M
"Lakew, Ewnetu Bayuh",M
"Lakhotia, Kartik",M
"Lakkaraju, Himabindu",F
"Lakshman, T. V.",M
"Lakshmanan, Laks",M
"Lal, Akash",M
"Lal, Sohan",M
"Lalanda, Philippe",M
"Lallemand, Joseph",M
"Lalmas, Mounia",F
"Lam, Vinh The",M
"Lam, Wai",M
"Lama, Palden",M
"Lammel, Ralf",M
"Lamond, Will",M
"Lamotte, Wim",M
"Lamprier, Sylvain",M
"Lan, Guohao",M
"Lan, Haidong",M
"Lan, Huiying",NA
"Lan, Yanyan",F
"Lan, Zhiling",F
"Landgraf, Joshua",M
"Landsberg, Sandy",F
"Landsiedel, Olaf",M
"Lang, Kevin",M
"Lang, Michael K.",M
"Lange, John Jack",M
"Langen, Kai",M
"Langer, Akhil",M
"Langevin, Scott",M
"Langguth, Johannes",M
"Langley, Adam",M
"Langou, Julien",M
"Lank, Edward",M
"Lanka, Sitaram",M
"Lankes, Stefan",M
"Lanzi, Andrea",M
"Lao, Ni",M
"Lao, Xun",M
"Laoutaris, Nikolaos",M
"Laporte, Léa",F
"Laporte, Vincent",M
"Lappas, Theodoros",M
"Lapukhov, Petr",M
"Lara, Eyal De",M
"Larisch, James",M
"Larkin, Jeff",M
"Larmore, Lawrence L.",M
"Laros, James",M
"Larrea, Verónica Vergara",F
"Larsen, Birger",M
"Larsen, Per",M
